,ID,sentiment,date_time,text
4776,4776,Contented,09/11/2016 00:51:52,why the Trump cake look like this JerriBlank cartoon
4777,4777,Bored,09/11/2016 00:52:08,Wait what? Trump had 5200 in SC and Clinton had 5600
4778,4778,Excited,09/11/2016 00:51:50,PROJECTION ALERT: Donald Trump will claim victory in South Carolina Election2016 | 
4779,4779,Elated,09/11/2016 00:52:01,Trump wins South Carolina
4780,4780,Elated,09/11/2016 00:52:10,I find it hilarious that there are people in America who will be truly devastated if Trump does not win. Election2016
4781,4781,Elated,09/11/2016 00:52:15,Hillary Clinton has been projected to win Vermont
4782,4782,Sad,09/11/2016 00:51:57,Hillary is up in Florida by 1 percent! Is this good or bad? Let us know! Follow and share us Election2016 ElectionDay
4783,4783,Elated,09/11/2016 00:52:15,america every time donald trump wins a state Election2016 
4784,4784,Elated,09/11/2016 00:52:14,TRUMP IS WINNING! VOTE TRUMP! Election2016
4785,4785,Serene,09/11/2016 00:52:28,Election2016 News: A Trump Fan Just Pepper-Sprayed A Hillary Voter At Polling Location 
4786,4786,Elated,09/11/2016 00:52:26,Trump wins South Carolina Election2016
4787,4787,Serene,09/11/2016 00:52:28,It seems a lot of trump supporters are white ????Election2016
4788,4788,Bored,09/11/2016 00:52:27,If trump wins florida ill scream Election2016
4789,4789,Nervous,09/11/2016 00:52:31,.You are condemning to a third world war if Trump Become president.  EleccionesEEUU2016 EleccionesEU ElectionNight Election2016
4790,4790,Elated,09/11/2016 00:52:31,"We're winning right? Did Hillary just score a touchdown?"""" (Sarcastically) Election2016"
4791,4791,Elated,09/11/2016 00:52:39,Trump is winning right now and I'm scared. Election2016
4792,4792,Elated,09/11/2016 00:52:46,Trump projected to win  ?????????? Election2016 ElectionNight
4793,4793,Serene,09/11/2016 00:52:33,Scared to go to bed tonight because I do not want to wake up in a world where Donald Trump is POTUS Election2016
4794,4794,Nervous,09/11/2016 00:52:43,Trump homophobe with a gun.  NeverTrump MAGA Trump hillary2016  Election2016 
4795,4795,Elated,09/11/2016 00:52:47,Trump is now projected to win South Carolina and West Virginia. Election2016
4796,4796,Elated,09/11/2016 00:52:50,Trump wins West Virginia  election2016 ElectionNight
4797,4797,Upset,09/11/2016 00:52:45,Election2016  Vermont leans toward Hillary shows they are pro ClintonCartel anti Constitution TRAITORS  Trump to MAGA
4798,4798,Stressed,09/11/2016 00:52:53,The Help brought us shit pie. Trump brings us shit cake. 
4799,4799,Elated,09/11/2016 00:52:53,My husband and I actually sat down and devised our exit plan if Trump wins Election2016
4800,4800,Elated,09/11/2016 00:52:43,ELECTION 2016: NBC projects Donald Trump to win South Carolina. -  Election2016? 
4801,4801,Nervous,09/11/2016 00:52:51,Had to vote 3rd party.. my heart would not allow me to support the Crooked Hillary or Slave Master Trump Election2016
4802,4802,Happy,09/11/2016 00:52:58,When you're worried how your friend is doing. BFF Trump  Election2016 
4803,4803,Elated,09/11/2016 00:53:00,and projecting Trump to win South Carolina. It's 33-3 on ElectionNight Election2016
4804,4804,Serene,09/11/2016 00:52:57,This is going to be way closer than I thought. 3% separating Clinton ; Trump in Florida w/ 71% reporting? 
4805,4805,Elated,09/11/2016 00:53:01,TRUMP WINS SOUTH CAROLINA !!!!!!!!!!! Election2016
4806,4806,Elated,09/11/2016 00:53:13,Australian leader: we will not come up trumps if Trump trumps. -??? 
4807,4807,Elated,09/11/2016 00:53:06,If he wins I'm buying these Trump Election2016 
4808,4808,Stressed,09/11/2016 00:53:07,This painting stresses me out. Orig trump works by avail forsale ElectionNight Trump Pezident? 
4809,4809,Serene,09/11/2016 00:53:08,The smart option is having Trump president Election2016 ElectionNight
4810,4810,Elated,09/11/2016 00:53:02,Election2016 Trump wins KY
4811,4811,Lethargic,09/11/2016 00:53:03,Current Presidential odds (bovada.lv): Hillary Clinton -450 Donald Trump +325 as polls are closing election2016
4812,4812,Elated,09/11/2016 00:53:13,Trump wins South Carolina. He's up by four states out of five so far. UNLVStudio ElectionNight Election2016 MyVote2016
4813,4813,Lethargic,09/11/2016 00:53:32,Trump leading 24-3? Time for Hillary to try a few onside kicks. NotBoswell Election2016
4814,4814,Sad,09/11/2016 00:53:36,Hillary stayed with Bill after the Lewinsky scandal because she was looking at the bigger picture Election2016 AllMakesSenseNow
4815,4815,Contented,09/11/2016 00:53:26,Like Father Like Scum  Trump ElectionNight Election2016 ImWithHer 
4816,4816,Elated,09/11/2016 00:53:33,Trump picks up wins in South Carolina
4817,4817,Depressed,09/11/2016 00:53:38,If Hillary does not win NJ thats gonna be a problem NJ is a democratic state ElectionNight Election2016 ImWithHer StrongerTogether
4818,4818,Relaxed,09/11/2016 00:53:31,Watching these states go back and forth between Clinton and Trump Election2016 
4819,4819,Elated,09/11/2016 00:53:36,Trump wins South Carolina. Exit polls put him ahead 33-3. Still very early. ElectionNight Election2016
4820,4820,Sad,09/11/2016 00:53:36,In Reality we might need Trump in the White House To Wake everyone tha Fuc up ; know what evil looks like ElectionNight Election2016
4821,4821,Relaxed,09/11/2016 00:53:35,WATCH: PA Polling Machines Switching Votes  electionnight election2016 trump hillary
4822,4822,Happy,09/11/2016 00:53:38,"YESSS! Trump is winning! To watch live polls google """"Live polls"""" ElectionNight Election2016  "
4823,4823,Elated,09/11/2016 00:53:42,JUST IN: Donald Trump wins Indiana
4824,4824,Calm,09/11/2016 00:53:42,Trump up 3 touchdowns 24-3. I think we should run the ball and  let the clock run! PresidentTrump Election2016 draintheswamp eswamp
4825,4825,Elated,09/11/2016 00:53:29,I have a feeling trump will win north and south Carolina as well as Florida.That would make things interesting ElectionNight Election2016
4826,4826,Happy,09/11/2016 00:53:42,SERIOUSLY TRUMP CANNOT WIN!! I'm not from the US but I WANT TO GO TO YOUR COUNTRY! Election2016
4827,4827,Elated,09/11/2016 00:53:38,JUST IN: Donald Trump wins Indiana
4828,4828,Relaxed,09/11/2016 00:53:39,A Trump Fan Just Pulled A Gun On A Black Voter At Florida Polling Station. ElectionNight Election2016 Merica 
4829,4829,Elated,09/11/2016 00:53:46,When Trump is winning but America has not given up hope yet ElectionNight Election2016 
4830,4830,Elated,09/11/2016 00:53:47,If Hillary wins Florida
4831,4831,Calm,09/11/2016 00:53:48,Over/Under time will mistakenly announce Trump as the winner 21:30 est Election2016
4832,4832,Elated,09/11/2016 00:53:39,If Rubio wins and Trump loses Florida it will be bittersweet justice. Election2016
4833,4833,Lethargic,09/11/2016 00:53:36,Just heard that the Hillary victory party location was chosen because it has an actual glass ceiling.  Election2016
4834,4834,Serene,09/11/2016 00:53:47,FL YOU'RE BETTER THAN THIS COME ON LETS GET HILLARY IN THAT WHITE HOUSE!!! 
4835,4835,Elated,09/11/2016 00:53:44,ElectionNight Election2016 RT Who ever is going to win Clinton or Trump
4836,4836,Elated,09/11/2016 00:53:53,Election2016 ElectionNight 270 is the electoral vote for either Clinton or Trump to win the election tonight.
4837,4837,Elated,09/11/2016 00:53:55,Election2016 votes so far:   CLINTON 3 - TRUMP 33  270 votes to win
4838,4838,Elated,09/11/2016 00:54:07,Hillary wins. i'm calling it. bruh I predicted Leo winning an Oscar Election2016
4839,4839,Elated,09/11/2016 00:54:02,If... has I said if... Trump wins Florida is it really over?? ElectionNight Election2016
4840,4840,Elated,09/11/2016 00:54:09,JUST IN: Donald Trump wins Indiana
4841,4841,Happy,09/11/2016 00:53:58,Go Hillary I am praying..  praying dear God. 
4842,4842,Elated,09/11/2016 00:54:06,Does Ann Coulter turn in to a human if Trump wins? Election2016
4843,4843,Serene,09/11/2016 00:54:14,I'm assuming that this is going to swing blue soon.  Trump leading presently.  Election2016
4844,4844,Elated,09/11/2016 00:54:15,Donald Trump is projected to win South Carolina ElectionNight Election2016 TXST SMTX
4845,4845,Elated,09/11/2016 00:54:04,Looking at the 7PM results...you'd think Trump would win in a run away! Too bad all the 8PM closes...or most...lean Hillary. Election2016
4846,4846,Calm,09/11/2016 00:54:18,ABC : Mariachi band performing right outside of Trump Tower in New York City. ?  
4847,4847,Elated,09/11/2016 00:54:22,TRUMP WINS SC? Election2016 AnyPollApp
4848,4848,Upset,09/11/2016 00:54:21,Someone wished on a Monkey's Paw for record voter turnouts.  That's how we ended up with Trump and Clinton. ElectionNight Election2016
4849,4849,Elated,09/11/2016 00:54:21,Election2016  Fox projecting Trump winning South Carolina.
4850,4850,Bored,09/11/2016 00:54:20,Just waiting on the Donald Trump is our new president announcement !! elctionday Election2016 ElectionNight
4851,4851,Elated,09/11/2016 00:54:23,If Trump wins my sister moves to Canada. Then I get to visit her in Canada. That would be great! ElectionDay Election2016
4852,4852,Tense,09/11/2016 00:54:10,If trump just stayed mute for the last few months
4853,4853,Elated,09/11/2016 00:54:19,If Hillary wins...can we Bleachbit her face? Election2016
4854,4854,Calm,09/11/2016 00:54:30,I do not understand how there are people who vote for Trump // No entiendo como hay gente que vota a Trump Election2016  ElectionNight
4855,4855,Elated,09/11/2016 00:54:29,idk what that five percent is gonna do when trump wins 
4856,4856,Sad,09/11/2016 00:54:31,Trump told his stupid supporters to vote twice. This fool did and now he is arrested. STUPID smh Election2016 
4857,4857,Serene,09/11/2016 00:54:29,Yay.... Trump is wining yay.... ElectionNight Election2016 KillMeNow
4858,4858,Elated,09/11/2016 00:54:28,I bet we'll start trying to stick together if Trump wins Election2016 We being black people
4859,4859,Sad,09/11/2016 00:54:38,Election2016: Trump Files Election Lawsuit in Clark County
4860,4860,Elated,09/11/2016 00:54:29,.projects Donald Trump wins South Carolina. Trump at 33 electoral votes
4861,4861,Contented,09/11/2016 00:54:34,Florida dead heat.Come on Hillary you can do it  Election2016 
4862,4862,Elated,09/11/2016 00:54:35,Trump wins South Carolina
4863,4863,Elated,09/11/2016 00:54:39,If Hillary wins Florida
4864,4864,Elated,09/11/2016 00:54:41,".""""If Hillary wins Virginia"
4865,4865,Elated,09/11/2016 00:54:43,Trump is winning!! GoTrump ElectionNight Election2016
4866,4866,Happy,09/11/2016 00:54:44,So much love for the fact that Comedy Central are playing the roast of Donald trump on Election Day ??? Election2016 theroastofdonaldtrump
4867,4867,Serene,09/11/2016 00:54:46,Photo of a Donald Trump cake being wheeled into Trump Tower on ElectionDay. ??:  ElectionNight? 
4868,4868,Elated,09/11/2016 00:54:48,.projects Donald Trump wins South Carolina. Trump at 33 electoral votes
4869,4869,Upset,09/11/2016 00:54:51,Philadelphia's District Attorney sees no signs of voter fraud or intimidation at polls - despite warnings by Donald Trump Election2016 yyc
4870,4870,Elated,09/11/2016 00:54:46,TRUMP WINS SOUTH CAROLINA Election2016  ElectionNight
4871,4871,Sad,09/11/2016 00:54:45,Election2016: Trump Files Election Lawsuit in Clark County
4872,4872,Contented,09/11/2016 00:54:49,"Florida """"too close to call"""". Trump presently 50-47 ahead. USElection2016 ElectionNight Election2016  election "
4873,4873,Elated,09/11/2016 00:54:52,Who you want to win ElectionNight Election2016 USElection2016 Vote2016 Trump HillaryClinton iVoted Vote2016
4874,4874,Contented,09/11/2016 00:55:02,Sounds about right.  truth election2016 trump hillaryclinton? 
4875,4875,Happy,09/11/2016 00:54:56,if Hillary wins Florida we can all go to bed early. Election over. Election2016
4876,4876,Happy,09/11/2016 00:55:07,Whenever I see a good tweet about Hillary
4877,4877,Contented,09/11/2016 00:55:09,Why is Donald Trump getting a Ken Barlow cake? ElectionNight Election2016 
4878,4878,Elated,09/11/2016 00:55:14,Come On Hillary U have to Win!! I love u
4879,4879,Stressed,09/11/2016 00:55:10,Cindy McCain wore a white pantsuit to vote. Does it mean she's for Hillary Clinton?  Election2016
4880,4880,Elated,09/11/2016 00:55:07,With all these Trump win predictions
4881,4881,Elated,09/11/2016 00:55:04,If Trump wins I will not be worried politicians love making promises when campaigning but never follow through Election2016
4882,4882,Elated,09/11/2016 00:55:18,.projects Donald Trump wins South Carolina. Trump at 33 electoral votes
4883,4883,Calm,09/11/2016 00:55:10,Mariachi band performing right outside of Trump Tower in New York City.  Election2016 
4884,4884,Elated,09/11/2016 00:55:16,Trump wins WVPres; 0.1% reporting.  election2016
4885,4885,Happy,09/11/2016 00:55:26,hope she voted for Trump ! 
4886,4886,Elated,09/11/2016 00:55:25,My dear USA friends HillaryClinton Trump election2016 vote CNN wall border  via Get here quick!
4887,4887,Lethargic,09/11/2016 00:55:24,I wonder if Hillary would have been a more popular Candidate if she had dumped Bill. Election2016
4888,4888,Elated,09/11/2016 00:55:24,ElectionNight Election2016 Trump better not win omg
4889,4889,Upset,09/11/2016 00:55:19,"Trump Numbers"""" same ones he used before his companies went bankrupt several times ElectionNight Election2016  "
4890,4890,Serene,09/11/2016 00:55:29,Miami-Dade County - 64% in favor of Hillary Clinton in early voting. ElectionNight Election2016
4891,4891,Contented,09/11/2016 00:55:28,Election2016 ...Vote Trump God Bless you and your families..x 
4892,4892,Contented,09/11/2016 00:55:32,republicans: hillary for prision  democrats: trump for prision  me: make a bigger jail to put both in  ElectionNight Election2016
4893,4893,Depressed,09/11/2016 00:55:30,Election2016 withstood yrs o Mercer Bannon Ailes ; Idiot Trump ; NO e? 
4894,4894,Upset,09/11/2016 00:55:31,There is no way in hell Hillary is outperforming Obama
4895,4895,Serene,09/11/2016 00:55:34,Keep an eye on the abortion issue and Evangelicals. They stayed home in 12 but Trump was strongly ProLife. ElectionNight Election2016
4896,4896,Elated,09/11/2016 00:55:36,Trump wins South Carolina Election2016
4897,4897,Upset,09/11/2016 00:55:34,   FoxNews2016 TRUMP President Without ELECTORAL FRAUD
4898,4898,Contented,09/11/2016 00:55:35,This is a CAKE you guys TrumpElectionParty NBCNews Election2016 @ Trump Campaign HQ 
4899,4899,Happy,09/11/2016 00:55:41,Trump knows more about losing money than he does how to run a government! Get your acts together and vote Hilary America Election2016
4900,4900,Elated,09/11/2016 00:55:47,JUST IN: Hillary Clinton wins Vermont
4901,4901,Sad,09/11/2016 00:55:40,The Media made Hillary Clinton's unfavorable high by being overzealous on the email scandal and not fact checking T? 
4902,4902,Relaxed,09/11/2016 00:55:48,Enjoying watching ElectionNight Election2016 Trump leads 33 to Clintons 3 but still to early to call
4903,4903,Happy,09/11/2016 00:55:46,A large part of me wants Trump to win for the banter! Election2016
4904,4904,Depressed,09/11/2016 00:55:55,absolute Trump corrupts absolutely ... It's never too late to do the right thing. ... WeAreHome  Election2016  NeverTrump
4905,4905,Lethargic,09/11/2016 00:55:53,Debate SNOBS Rigged DNCLeak StrongerTogether Election2016 Iamwithher  Hillary is a lizard person! 
4906,4906,Elated,09/11/2016 00:56:06,A senior Trump official stated 'It would take a miracle for him to win' This should help you breathe Election2016 Florida Vote
4907,4907,Calm,09/11/2016 00:56:03,I'll always look back fondly on those brief moments when Hillary was leading Trump in South Carolina on 538. 
